num,date,rating,userName,content
58,2022년 5월 25일,4,GGG,재미있지만 게임난이도가 너무어려습니다. 초반에는 쉬우나 중반부터 똑같은 맵인데 어떠한 스테이지 난이도 가 갑자기어려워지는등 게임 난이도에 대한 것에대해 수정을 해주시길바랍니다. 그것빼고는 재밌는 게임 입니다.
59,2022년 8월 11일,3,Youn,"후반으로가면 스테이지가 어려워서 막힐때가 있습니다. 그러면 계속 이렇게해야합니다. 1.괴물 토벌,2.스테이지돌리면서업글하고...이렇게반복만하는 노가다 게임이돼네요....중간마다 뭘추가하면 좋을듯 그리고이겜은 유저들이 고치라는거는 안고치고 신규닌자만출시하고 아무도안사는패키지만 만드니깐 욕을먹는거임"
60,2022년 10월 11일,5,김현수,막 뿌리지도 않고 열심히 하는만큼 주는게임 원했는데 딱 이게임 같네요 항상 응원하고 게임듀오 화이팅!!
61,2022년 8월 30일,4,이강현,정말 재미있어요! 하지만 지금은 버그 때문에 게임에 들어가지지 않아요ㅠㅠ 재발 고쳐 주세요ㅠ
62,2022년 8월 31일,5,주병무,신규 재밋게 잘하고있는데요 업데이트 이후로 앱을 눌러도 실행이 안되여.. 3일째 닌자대전 금단현상 ...힘듭니다..
63,2022년 8월 30일,4,곽기준,업데이트후 계속 튕겨 못들어감.재설치해도 안들어가짐
64,2022년 10월 5일,4,수박,광고만 보면 겜튕기는것만 사라지면 재밌게할거 같아요 ㅠ.ㅠ
65,2022년 10월 22일,1,우현,로딩하다 팅겨서 접속도 못하고 뭐하는건지..
66,2022년 8월 30일,3,김지훈,업데이트후 접속안돼서 삭제도해봤는데 계속 접속안되고 바로튕깁니다ㅡㅡ
67,2022년 8월 30일,1,엄정식,이번 패치이후에 게임접속자체가 안됩니다. 그래서 지우고 재설치도 해보았지만 역시 마찬가지입니다. 폰 기종은 갤럭시 s21+입니다.
68,2022년 10월 1일,5,승인,가볍게 즐기기도 좋고 잘만들었네요
69,2022년 10월 6일,3,막만듦,점심 저녁때 보상 주는거 받는순간 멈춰서 받으려면 재접해야함...
70,2022년 10월 3일,5,유효상,내인생 폰게임 중에서 최고의 게임 황금패 많아졌으면 좋겠다
71,2022년 9월 25일,5,빡앙드레,초반에는 할만한데 아직 시스템이 단순하지는않음 이것저것 뭐가 많음
72,2022년 8월 16일,5,김연주,아니 게임은 재미있는데 버그떼문에 화가나네요 아니 전투력15만 이었는데 갑자기 9만으로 떨어졌어요 이 버그 고쳐주세요
73,2022년 9월 24일,5,남윤진,최근에 한 게임 중 가장 재미있어요 몰입할 수 있는 요소들이 많아요.
74,2022년 8월 30일,3,박박,업데이트이후로 게임 접속이안됩니다 빠른픽스부탁드립니다.......
75,2022년 7월 29일,5,박민혁,별점 드립니다. 또 드릴 수도 있습니다. 지옥주세요. 많은거 안바랍니다 지옥무 하나만 힣
76,2022년 3월 28일,4,조태호,"이 게임은 정말 제미있습니다. 하지만 게임 조금 후반만 가도 장비를 얻기위해 노가다를 합니다. 이 게임을 처음 접했을땐 이만한 갓 겜이 없었습니다. 하지만 노가다가 심해지며 이 게임이 눈에들어오지도 않을 정도로 지루합니다. 뭔가 큰 이벤트 혹은 제이있는 포인트, 노가다를 줄이면 더욱 좋을겄 같습니다."
77,2021년 6월 26일,5,노래마너듣고가,오랜만에 다시 쓰네용 ㅎㅎ 어느새 난문까지 왔는데요 ㅎㅎ 아이템 복사 붙여넣기 기능을 만들어주셨으면 좋겠어요 하나의 스테이지를 여러가지 방면으로 연구하면서 깨는게 너무 재밌고 콘텐츠가 많아서 즐길거리가 많은 대신 템도 게속 바꿔줘야해서 너무 번거로워요 ㅎㅎ
78,2022년 2월 15일,3,정희추,"처음엔 성장하는 재미와 여러 개성 넘치는 닌자,술법을 사용해 보는 즐거움도 같이 선사하였지만 공략글을 안보고 진행하면 무조건 막히게 되어있으며 후반으로 갈수록 똑같은 짓이나 합니다. 대요괴 토벌-(이벤트 던전 있을때만)-여러 던전들-20개 정도 되는 마을임무-외곽임무-일일 퀘스트-성장하면 스토리 밀기 이거의 반복이고 점점 후반으로 갈수록 이 노가다의 강도가 심해지고 귀린담 같은 성장에 중요한 장비는 거짓말 안하고 1000번을 해도 안뜹니다. 게다가 하라는 버그는 안고치고 신규닌자나 계속 출시하고 최근에는 각성닌자 까지 출시하고 있네요. 각성,스킬9강을 찍을려면 10명 이상의 동일닌자가 필요합니다. 물론 여러 편의성 패치와 사료를 많이 뿌려주지만 당장 공식카폐만 보아도 게임에 대한 불평이 매우 많습니다... 참... 버그만 잘고치고 컨텐츠좀 다듬고 소통만 좀 더 잘하면 5점 이상도 줄수있을거같은데... 개인적인 평으론 가끔 시간 때우기로 적당한 게임인것같네요. 5점 만점에 3점!"
79,2019년 9월 6일,5,Google 사용자,반가운 소재! 참신한 설정 ㅋㅋㅋㅋㅋ 기대이상의 퀄리티에 놀랐습니다. 구성이 다체로워 오래할수있을듯!! 퇴근길에 다운받았는데 간만에 꿀껨 발견ㅋㅋㅋㅋ 빡겜중입니다!!
80,2019년 12월 18일,4,Google 사용자,재미있는 게임인 건 부정하지 않지만 부족한 컨텐츠와 그 부족한 컨텐츠 또한 오랜 시간동안 즐길 수 없다는 아쉬움이 있습니다. 초월석과 핏빛 영혼석을 다 소모하면 할 게 없을 뿐더러 이 초월석과 핏빛 영혼석은 마음안 먹으면 30분 내로 다 쓸 수 있습니다. 이 노가다를 끝내고 나면 즐길 다른 컨텐츠 또한 없어 다소 게임을 하는 와중에도 따분하다는 느낌을 받게 됩니다. 물론 게임은 계속 할 겁니다ㅎㅎ
81,2021년 7월 1일,5,천둥산이,다시 깔아서 재밌게 플레이중입니다! 근데 문제가 좀 있는데요 다시 깔았을때 예전 데이터를 불러올거냐는 메시지가 나오지않아서 예전데이터는 다 사라졌겠구나싶어서 새로 열심히 키웠습니다. 근데 어느순간부터 재접속을하면 예전 데이터를 불러올거냐는 메세지가 뜨더라고요. 취소를 눌러도 계속뜨고 지금 키우고있는 계정을 계속 키우고싶은데 계정연동버튼을 누르면 예전 데이터를 다시 불러올거냐는 메세지가 다시 뜨는데 예전 데이터를 삭제하고 지금 키우고있는 계정을 새로 연동시키는 방법은 없나요? 연동을 못시키면 실수로 삭제하거나 폰을 바꾸는 순간 데이터가 사라지는건데 그건 싫어서요.
82,2022년 7월 21일,5,HEAD 1,예상보다는 상당히 잼잇네요 아직 초보라... ^^ 이정도 광고는 머 봐도 상관없죠 아직은 현질 안하고 잘하고 잇어요...광제만 몇번함
83,2022년 8월 31일,3,이현준,업데이트를 했는데 게임 실행이 안됩니다..
84,2021년 7월 28일,1,한영진,아니 제발 오류 좀 고쳐요 전투 도중에 스킬 사용하려고 스킬 누르면 스킬은 안써지고 스킬아이콘만 사라져있을 때도 많고.. 스킬을 분명 제대로 썼는데 다른 곳에 써질 때도 엄청 많습니다.. 그거 없애려면 나갔다가 다시 들어와야 되는데 로딩이라도 빨리 되던지.. 계속 하기도 지쳐서 접습니다 제발 좀 고치세요
85,2022년 8월 30일,1,김정환,업데이트후 게임 실행 자체가 안되네요
86,2022년 7월 27일,3,Minkwan Kim,작화가 훌륭하고 재미도 있지만 진짜 1시간동안 버그로 팅긴게 3번입니다.
87,2021년 5월 7일,1,한TI,초반에 유저 이탈을 맞는게 가장 중요한데.. 초반이 너무 지루합니다. 몹은 적고 게임은 빨리 끝나지만 공격속도도 느려서 게임이 느리게 느껴지는 마법.. 이렇게 재미없게 만드는것도 재능이라면 재능.
88,2022년 8월 30일,3,정다운,업데이트하고 실행이안됩니다'어째하나요'
89,2022년 8월 17일,2,대법제자,Uuid 에러가 뭔가요 접속이 안되네요;
90,2020년 1월 18일,5,Google 사용자,"완전 최고에요~! 전부 좋고 아쉬운점은 동페,은페,금페 얻기 힘들어요..... 추가해줬으면하는 기능은 스토리(만화)를 볼 수 있는 창을 만들어줬으면 해요..... 감사합니다!"
91,2022년 10월 1일,5,제다니너,그냥 너~~~~~~~~~무 재미있어요 랙도 안걸리고 아니 그냥 네 스타일^^
92,2022년 10월 14일,5,longkemfei,기대 이상의 재미를 주는 게임 이네요.
93,2022년 10월 19일,5,김형민,재미있게잘하고있어요 에러가나는데 수정해주세요
94,2020년 8월 17일,2,마선생,"재미는 있는데 문제가 너무 많다. 난이도 어려움, 좋은 장비 드랍률 너무 낮음, 영혼석 수급도 문제있고, 돈이랑 금패도 너무 안주심 난이도를 낮춰서 게임진행을 원활하게 하던가, 장비 드랍률을 높여주던가 해야지 발전이 없다."
95,2020년 6월 17일,5,박세정,너무 재미있네요 하지만 컨텐츠가 좀 부족한거 같고 계속 노가다 돌리면서 광고봐야 해서 겜에 대한 기억보다 광고에 대한 기억이 더 많이 남네요 ㅎ.. 그래도 최적화 및 버그수정 하시니 나름 만족합니다 ㅎㅎ 앞으로도 초심 잃지 말고 닌자대전 홧팅!
96,2020년 2월 9일,4,Google 사용자,이 게임을 좋아하는 유저로서 말하겠습니다 일단 뭐 성 8 9 이런건 한 일주일정도만 광고보면서 노가다 조금만 하면 깰 수 있어요 공략도 있으니 괜찮다 치고 ... 그리고 성9 이후에 맵이 나와도 사람들은 가지각각 공략을 내세우며 깨는거에 재미가 들것이기 때문에 그쪽은 문제가 없다고 생각합니다. 제 생각중 하나 문제는 길드라고 생각하는데.. 길드 임무 좋아요 뭐 보상도 짭잘하고요 주간임무 깨고 일일 임무 몇개 깨면 길드는 들어가지도 않게됩니다 뭐 게임 특성상 길드 전쟁같은거 못하긴 한다지만 그래도 길드에 손좀 대주셨으면 좋겠습니다 제가 팀게임을 좋아해서 항상 게임하면 길드에 애정을 쏟게 되는데 이건 애정을 쏟고싶어도 그럴 수가 없네요 부탁합니다
97,2021년 7월 22일,3,Aineas,옛날 때 정말정말 재밌게 하던 게임이라서 오랜만에 해봐야지 하고 깔고 접속을 하는데 접속이 안되고 갑자기 화면이 멈추더니 튕깁니다. 오류 겠지 하고 하루 기다렸다가 다시 해봤는데 안되고 삭제했다가 다시 깔아도 튕겨요. 저 이겜 꼭 하고 싶습니다.
98,2020년 2월 12일,3,Google 사용자,질리던와중에 꾸준히 하긴했는데 이번 업데이트로 기존에 비해서는 컨텐츠도 조금더 많아지고 다양해진거같네요 근데 맵도 늘어나고 했는데 몹은 재탕에 기존 사냥방식이 단조로워서 크게 바뀐부분이 없다고 느껴집니다 이부분은 개선이 필요한거같네요
99,2022년 7월 8일,4,심재성,재밌게 즐기고있는데 한번씩 에러코드가 뜨네요 확인부탁드립니다
100,2021년 8월 7일,3,b.y.h.c,"오랜만에 복귀해서 하려고 했는데 핸드폰 바뀐것도 아니고, 계정이 바뀐것도 아닌데 자꾸 18/19 에서 약 5분동안 로당되다가 19/19가 되고, 로딩 창이 나옵니다. 그러고 나서 갑자기 로딩 게이지는 올라가는데 0%로 올라가다가 98%에서 숫자가 바뀝니다. 그러고 100%가 되면 갑자기 노래가 안나오면서 홈 화면으로 튕깁니다. 이게 이상한게 보통 게임이 튕기면 구글 서비스에서 이 앱이 계속 중지됨 이라면서 보고 할것입니까? 라고 창이 떠야 정상인데 이 튕김 현상은 그런창도 없이 그냥 튕김. 예전에 잘만들고 재밌어서 하려했더니 갑자기 이게 어떻게 된일이죠? 빠른 버그 픽스 바랍니다. 리뷰 보니까 저 하나만 이 현상이 일어나는것도 아닌것 같은데. 빠른 픽스 부탁드립니다."
101,2020년 11월 23일,5,문도현,매우 재미있는 게임입니다. 그런데 은패5개로 뽑기를 돌릴라고 했는데 튕겨서 다시 들어갔는데 은패5개는 사라져있고 캐릭터는 없음니다. 은패를 돌려주시면 5×99999999999999999점은 드릴 수있읍니다.
102,2020년 1월 30일,3,Google 사용자,아직 단순하고 컨텐츠가 한정되어 있지만 앞으로 기대된다.(버그 수정도 너무 늦는다.) 요즘 한국갬이 과금 패키지나 월정이 중국갬보다 창렬해지는데 이 게임도 마찬가지라 아쉽다.
103,2020년 7월 6일,5,김민서,전에 깔았다 지우고 다시 즐기고 있는 유저입니다😚 예전에는 버그가 없었습니다😀 하지만 업데이트가 된후 로딩을 할때 버퍼링인지 렉인지 다음화면으로 넘어가지 않아져요😣 다른건 잘 되고 재밌어요😊추천합니다😘
104,2020년 1월 9일,5,Google 사용자,쉽게 즐길 수 있어 좋습니다 단 다른 게임에 비해 일일 퀘스트나 주 퀘스트가 부족하며 그에 대한 보상이 적은 것 같고 전반적으로 아직까지 즐길만한 컨텐츠가 많이 부족한게 아쉽습니다
105,2020년 6월 13일,4,제로,메인 캐릭터도 귀엽고 다 좋은데 플레이를 하면 할수록 현질을 안하고 하기엔 좀 힘든 게임이였습니다ㅠ 아이템 얻기도 힘들고 랩업 하는것도.. 하지만 그레픽이나 그런 나머지들은 다 좋았습니다!
106,2019년 10월 7일,4,Google 사용자,솔찍히 성 5단계 난이도 낮혀주면 안돼나요?? 지금 거기에서 10일동안 막혀서 할맛이 안나요 어떤사람은 무기 캐릭터 레벨 거의 전설급에다가 5성짜리로 깔맞춤해서 겨우께는데 심심풀이로 하는사람이 그걸 어떻게 합니까 ㅠㅠ 난이도 조정 해놨다 해서 들어갔는데 조금은 변화가 있는것 같은데 막힌건 막혀있어요 ㅠㅠ 제발 성단계좀 난이도 하향좀 ㅠㅠㅠ부탁드려요 ㅠㅠㅠㅠ
